date,home_mae,away_mae,home_rmse,away_rmse,outcome_acc
2026-08-08 23:13:57.694958,0.9977404536108009,0.8908286359436127,1.2427763020411924,1.1369451828065797,0.5468409586056645
2026-08-08 23:42:51.167235,0.9977404536108009,0.8908286359436127,1.2427763020411924,1.1369451828065797,0.5468409586056645
2026-08-08 23:53:24.406982,0.9977404536108009,0.8908286359436127,1.2427763020411924,1.1369451828065797,0.5468409586056645
2026-08-09 00:04:05.725893,0.9977404536108009,0.8908286359436127,1.2427763020411924,1.1369451828065797,0.5468409586056645
2026-08-09 00:11:11.117248,0.9977404536108009,0.8908286359436127,1.2427763020411924,1.1369451828065797,0.5468409586056645
2026-08-09 01:55:56.046174,0.9977404536108009,0.8908286359436127,1.2427763020411924,1.1369451828065797,0.5468409586056645
2026-08-09 07:42:14.109936,0.9977404536108009,0.8908286359436127,1.2427763020411924,1.1369451828065797,0.5468409586056645
2026-08-09 09:30:15.080473,0.9977404536108009,0.8908286359436127,1.2427763020411924,1.1369451828065797,0.5468409586056645
2026-08-09 09:35:35.131890,0.9977404536108009,0.8908286359436127,1.2427763020411924,1.1369451828065797,0.5468409586056645
2026-08-27 00:48:04.825929,0.9978262351835536,0.8935766667128211,1.2429162337064115,1.1395284446206693,0.547027027027027
2026-08-27 01:16:00.367181,0.9978262351835536,0.8935766667128211,1.2429162337064115,1.1395284446206693,0.547027027027027
2026-08-27 10:38:53.608595,0.9978262351835536,0.8935766667128211,1.2429162337064115,1.1395284446206693,0.547027027027027
2026-08-28 11:02:45.120592,0.9978262351835536,0.8935766667128211,1.2429162337064115,1.1395284446206693,0.547027027027027
2026-08-29 07:29:13.428163,0.9978262351835536,0.8935766667128211,1.2429162337064115,1.1395284446206693,0.547027027027027
2026-08-30 07:29:29.311746,0.9978262351835536,0.8935766667128211,1.2429162337064115,1.1395284446206693,0.547027027027027
2026-08-31 07:40:28.392763,0.9978262351835536,0.8935766667128211,1.2429162337064115,1.1395284446206693,0.547027027027027
2026-09-01 07:34:27.139788,0.99846135475175,0.8951071220268204,1.24299027752071,1.142215536174227,0.5467239527389903
2026-09-02 07:34:57.868524,0.99846135475175,0.8951071220268204,1.24299027752071,1.142215536174227,0.5467239527389903
2026-09-03 07:33:33.110200,0.99846135475175,0.8951071220268204,1.24299027752071,1.142215536174227,0.5467239527389903
2026-09-04 07:32:42.154157,0.9974720009409153,0.8934784434266199,1.2414563726179468,1.1408720562132133,0.5464247598719317
